recording_name,trial_number,subject_id,dataset_name,age_months,target_word,yoked_target,yoked_distractor,yoked_pair,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
443_773_swingley_aslin_2002_16,49,443,swingley_aslin_2002,16,yitty,kitty,car,car-kitty,yitty,distractor,34,68,0.3333333333333333,-0.679245283018868,1,1,NA,790,2,1133.3333333333335,1133.3333333333335,1133.3333333333335,-9,distractor
443_773_swingley_aslin_2002_16,53,443,swingley_aslin_2002,16,shawl,ball,apple,apple-ball,shawl,distractor,34,71,0.3238095238095238,NA,1,0,NA,NA,1,1133.3333333333335,1133.3333333333335,1133.3333333333335,-9,distractor
443_773_swingley_aslin_2002_16,57,443,swingley_aslin_2002,16,mog,dog,baby,baby-dog,mog,distractor,69,36,0.6571428571428571,NA,1,1,NA,940,1,2300,2300,2300,-9,distractor
443_773_swingley_aslin_2002_16,58,443,swingley_aslin_2002,16,kier,car,kitty,car-kitty,kier,distractor,0,106,0,-0.6415094339622641,NA,0,NA,NA,0,NA,NA,NA,-9,distractor
444_774_swingley_aslin_2002_15,50,444,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,2,103,0.01904761904761905,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
444_774_swingley_aslin_2002_15,51,444,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,12,92,0.11538461538461539,NA,1,0,NA,NA,1,400,400,400,-10,distractor
444_774_swingley_aslin_2002_15,53,444,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,24,81,0.22857142857142856,-0.33962264150943394,1,1,NA,1215,2,800,800,800,-10,distractor
444_774_swingley_aslin_2002_15,54,444,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,38,60,0.3877551020408163,-0.40566037735849064,1,1,NA,940,2,1266.6666666666667,1266.6666666666667,1266.6666666666667,-10,distractor
445_775_swingley_aslin_2002_15,35,445,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
445_775_swingley_aslin_2002_15,37,445,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,37,66,0.3592233009708738,NA,1,1,NA,1090,2,1233.3333333333335,1233.3333333333335,1233.3333333333335,-10,distractor
445_775_swingley_aslin_2002_15,38,445,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,0,99,0,-0.6415094339622641,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
445_775_swingley_aslin_2002_15,39,445,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,34,68,0.3333333333333333,-0.6132075471698113,1,1,NA,1190,2,1066.6666666666667,1066.6666666666667,1066.6666666666667,-10,distractor
445_775_swingley_aslin_2002_15,42,445,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
446_776_swingley_aslin_2002_14,40,446,swingley_aslin_2002,14,shawl,ball,apple,apple-ball,shawl,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-11,distractor
446_776_swingley_aslin_2002_14,41,446,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,35,69,0.33653846153846156,NA,1,1,NA,1340,2,1166.6666666666667,1166.6666666666667,1166.6666666666667,-11,distractor
447_777_swingley_aslin_2002_15,46,447,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,78,27,0.7428571428571429,NA,1,1,NA,715,1,2600,2600,2600,-10,distractor
447_777_swingley_aslin_2002_15,51,447,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,0,106,0,-0.9150943396226415,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
447_777_swingley_aslin_2002_15,52,447,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,63,41,0.6057692307692307,NA,1,1,NA,1090,1,2100,2100,2100,-10,distractor
447_777_swingley_aslin_2002_15,59,447,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,25,78,0.24271844660194175,NA,1,0,NA,NA,2,833.3333333333334,833.3333333333334,833.3333333333334,-10,distractor
447_777_swingley_aslin_2002_15,63,447,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,1,97,0.01020408163265306,-0.9905660377358491,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
448_778_swingley_aslin_2002_15,28,448,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,24,79,0.23300970873786409,-0.3443396226415094,2,1,NA,1140,3,400,466.6666666666667,466.6666666666667,-10,distractor
448_778_swingley_aslin_2002_15,71,448,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,40,60,0.4,-0.3867924528301887,2,1,NA,190,3,666.6666666666667,833.3333333333334,833.3333333333334,-10,distractor
448_778_swingley_aslin_2002_15,74,448,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,51,53,0.49038461538461536,NA,1,1,NA,1390,1,1700.0000000000002,1700.0000000000002,1700.0000000000002,-10,distractor
448_778_swingley_aslin_2002_15,79,448,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,105,0,1,0.2735849056603774,1,1,NA,40,0,3500.0000000000005,3500.0000000000005,3500.0000000000005,-10,distractor
448_778_swingley_aslin_2002_15,81,448,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,19,76,0.2,0.1792452830188679,1,1,NA,1315,2,633.3333333333334,633.3333333333334,633.3333333333334,-10,distractor
448_778_swingley_aslin_2002_15,83,448,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,23,83,0.2169811320754717,-0.3443396226415094,1,0,NA,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-10,distractor
449_779_swingley_aslin_2002_14,55,449,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,50,55,0.47619047619047616,-0.2924528301886793,1,1,NA,1415,1,1666.6666666666667,1666.6666666666667,1666.6666666666667,-11,distractor
449_779_swingley_aslin_2002_14,99,449,swingley_aslin_2002,14,opal,apple,ball,apple-ball,opal,distractor,10,92,0.09803921568627451,-0.018867924528301883,1,1,NA,990,2,333.33333333333337,333.33333333333337,333.33333333333337,-11,distractor
449_779_swingley_aslin_2002_14,101,449,swingley_aslin_2002,14,yitty,kitty,car,car-kitty,yitty,distractor,23,81,0.22115384615384615,-0.3018867924528302,1,0,NA,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-11,distractor
449_779_swingley_aslin_2002_14,105,449,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,55,49,0.5288461538461539,NA,1,1,NA,515,2,1833.3333333333335,1833.3333333333335,1833.3333333333335,-11,distractor
449_779_swingley_aslin_2002_14,110,449,swingley_aslin_2002,14,shawl,ball,apple,apple-ball,shawl,distractor,52,12,0.8125,-0.37735849056603776,2,1,NA,340,1,866.6666666666667,866.6666666666667,866.6666666666667,-11,distractor
450_780_swingley_aslin_2002_14,49,450,swingley_aslin_2002,14,yitty,kitty,car,car-kitty,yitty,distractor,94,10,0.9038461538461539,0.17924528301886788,1,1,NA,140,0,3133.3333333333335,3133.3333333333335,3133.3333333333335,-11,distractor
450_780_swingley_aslin_2002_14,51,450,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,58,44,0.5686274509803921,0.22169811320754718,2,1,NA,90,2,966.6666666666667,1466.6666666666667,1466.6666666666667,-11,distractor
450_780_swingley_aslin_2002_14,52,450,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,104,1,0.9904761904761905,0.5235849056603774,1,1,NA,15,0,3466.666666666667,3466.666666666667,3466.666666666667,-11,distractor
450_780_swingley_aslin_2002_14,53,450,swingley_aslin_2002,14,shawl,ball,apple,apple-ball,shawl,distractor,58,47,0.5523809523809524,NA,1,1,NA,1215,1,1933.3333333333335,1933.3333333333335,1933.3333333333335,-11,distractor
450_780_swingley_aslin_2002_14,56,450,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,65,37,0.6372549019607843,0.5235849056603774,2,1,NA,990,1,1083.3333333333335,1800.0000000000002,1800.0000000000002,-11,distractor
450_780_swingley_aslin_2002_14,57,450,swingley_aslin_2002,14,mog,dog,baby,baby-dog,mog,distractor,74,29,0.7184466019417476,0.5188679245283019,1,1,NA,815,1,2466.666666666667,2466.666666666667,2466.666666666667,-11,distractor
450_780_swingley_aslin_2002_14,58,450,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,58,44,0.5686274509803921,0.22169811320754718,1,1,NA,1140,1,1933.3333333333335,1933.3333333333335,1933.3333333333335,-11,distractor
450_780_swingley_aslin_2002_14,59,450,swingley_aslin_2002,14,yitty,kitty,car,car-kitty,yitty,distractor,32,59,0.3516483516483517,0.17924528301886788,1,1,NA,890,2,1066.6666666666667,1066.6666666666667,1066.6666666666667,-11,distractor
451_781_swingley_aslin_2002_15,89,451,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,83,21,0.7980769230769231,NA,1,1,NA,590,1,2766.666666666667,2766.666666666667,2766.666666666667,-10,distractor
451_781_swingley_aslin_2002_15,92,451,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
451_781_swingley_aslin_2002_15,97,451,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,0,93,0,-1,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
451_781_swingley_aslin_2002_15,99,451,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,0,106,0,-0.8773584905660378,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
452_782_swingley_aslin_2002_15,36,452,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,73,30,0.7087378640776699,0.24528301886792447,1,1,NA,290,2,2433.3333333333335,2433.3333333333335,2433.3333333333335,-10,distractor
452_782_swingley_aslin_2002_15,38,452,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,72,30,0.7058823529411765,NA,1,1,NA,740,1,2400,2400,2400,-10,distractor
452_782_swingley_aslin_2002_15,41,452,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,54,47,0.5346534653465347,0.22641509433962265,1,1,NA,890,2,1800.0000000000002,1800.0000000000002,1800.0000000000002,-10,distractor
452_782_swingley_aslin_2002_15,42,452,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,90,13,0.8737864077669902,0.5,1,1,NA,415,1,3000,3000,3000,-10,distractor
452_782_swingley_aslin_2002_15,44,452,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,65,37,0.6372549019607843,0.49056603773584906,1,1,NA,490,2,2166.666666666667,2166.666666666667,2166.666666666667,-10,distractor
453_783_swingley_aslin_2002_15,36,453,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
454_784_swingley_aslin_2002_15,33,454,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,55,49,0.5288461538461539,-0.33490566037735847,1,1,NA,1290,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,-10,distractor
454_784_swingley_aslin_2002_15,42,454,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,30,75,0.2857142857142857,-0.3207547169811321,1,1,NA,740,2,1000.0000000000001,1000.0000000000001,1000.0000000000001,-10,distractor
454_784_swingley_aslin_2002_15,46,454,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,68,31,0.6868686868686869,0.09433962264150941,2,1,NA,90,2,1133.3333333333335,1633.3333333333335,1633.3333333333335,-10,distractor
454_784_swingley_aslin_2002_15,51,454,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,0,106,0,-0.3207547169811321,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
454_784_swingley_aslin_2002_15,53,454,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,46,58,0.4423076923076923,0.14150943396226418,1,1,NA,290,2,1533.3333333333335,1533.3333333333335,1533.3333333333335,-10,distractor
455_785_swingley_aslin_2002_14,47,455,swingley_aslin_2002,14,mog,dog,baby,baby-dog,mog,distractor,52,47,0.5252525252525253,0.24056603773584906,1,1,NA,290,2,1666.6666666666667,1666.6666666666667,1666.6666666666667,-11,distractor
455_785_swingley_aslin_2002_14,48,455,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,16,87,0.1553398058252427,NA,1,1,NA,1090,2,533.3333333333334,533.3333333333334,533.3333333333334,-11,distractor
455_785_swingley_aslin_2002_14,49,455,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,81,23,0.7788461538461539,0.26886792452830194,1,1,NA,640,1,2700,2700,2700,-11,distractor
455_785_swingley_aslin_2002_14,51,455,swingley_aslin_2002,14,opal,apple,ball,apple-ball,opal,distractor,50,55,0.47619047619047616,NA,1,1,NA,1415,1,1666.6666666666667,1666.6666666666667,1666.6666666666667,-11,distractor
455_785_swingley_aslin_2002_14,54,455,swingley_aslin_2002,14,mog,dog,baby,baby-dog,mog,distractor,45,58,0.4368932038834951,0.24056603773584906,2,1,NA,115,2,750,933.3333333333334,933.3333333333334,-11,distractor
455_785_swingley_aslin_2002_14,55,455,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,59,45,0.5673076923076923,NA,1,1,NA,1190,1,1966.6666666666667,1966.6666666666667,1966.6666666666667,-11,distractor
456_786_swingley_aslin_2002_15,36,456,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,40,63,0.3883495145631068,-0.6981132075471699,1,1,NA,690,2,1333.3333333333335,1333.3333333333335,1333.3333333333335,-10,distractor
456_786_swingley_aslin_2002_15,40,456,swingley_aslin_2002,15,shawl,ball,apple,apple-ball,shawl,distractor,105,0,1,NA,1,1,NA,40,0,3500.0000000000005,3500.0000000000005,3500.0000000000005,-10,distractor
456_786_swingley_aslin_2002_15,41,456,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,0,106,0,-0.6698113207547169,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
456_786_swingley_aslin_2002_15,42,456,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,23,70,0.24731182795698925,NA,2,1,NA,240,3,383.33333333333337,333.33333333333337,433.33333333333337,-10,distractor
456_786_swingley_aslin_2002_15,43,456,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,24,79,0.23300970873786409,-0.6981132075471699,1,1,NA,540,2,800,800,800,-10,distractor
457_787_swingley_aslin_2002_14,48,457,swingley_aslin_2002,14,opal,apple,ball,apple-ball,opal,distractor,54,50,0.5192307692307693,-0.339622641509434,1,1,NA,440,2,1800.0000000000002,1800.0000000000002,1800.0000000000002,-11,distractor
457_787_swingley_aslin_2002_14,50,457,swingley_aslin_2002,14,mog,dog,baby,baby-dog,mog,distractor,54,51,0.5142857142857142,-0.19811320754716982,1,1,NA,1315,1,1800.0000000000002,1800.0000000000002,1800.0000000000002,-11,distractor
457_787_swingley_aslin_2002_14,51,457,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,50,51,0.49504950495049505,NA,2,1,NA,540,3,833.3333333333334,600,1066.6666666666667,-11,distractor
457_787_swingley_aslin_2002_14,52,457,swingley_aslin_2002,14,raby,baby,dog,baby-dog,raby,distractor,37,56,0.3978494623655914,-0.3113207547169811,1,1,NA,740,2,1133.3333333333335,1133.3333333333335,1133.3333333333335,-11,distractor
457_787_swingley_aslin_2002_14,53,457,swingley_aslin_2002,14,shawl,ball,apple,apple-ball,shawl,distractor,13,90,0.1262135922330097,-0.34905660377358494,1,1,NA,990,2,433.33333333333337,433.33333333333337,433.33333333333337,-11,distractor
457_787_swingley_aslin_2002_14,57,457,swingley_aslin_2002,14,mog,dog,baby,baby-dog,mog,distractor,16,89,0.1523809523809524,-0.19811320754716982,1,0,NA,NA,2,533.3333333333334,533.3333333333334,533.3333333333334,-11,distractor
457_787_swingley_aslin_2002_14,58,457,swingley_aslin_2002,14,kier,car,kitty,car-kitty,kier,distractor,28,72,0.28,NA,2,1,NA,915,4,466.6666666666667,533.3333333333334,533.3333333333334,-11,distractor
458_788_swingley_aslin_2002_15,48,458,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,58,43,0.5742574257425742,NA,1,1,NA,590,2,1933.3333333333335,1933.3333333333335,1933.3333333333335,-10,distractor
458_788_swingley_aslin_2002_15,49,458,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,13,91,0.125,NA,1,0,NA,NA,1,433.33333333333337,433.33333333333337,433.33333333333337,-10,distractor
458_788_swingley_aslin_2002_15,57,458,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,63,39,0.6176470588235294,NA,2,1,NA,315,4,1050,666.6666666666667,1433.3333333333335,-10,distractor
458_788_swingley_aslin_2002_15,59,458,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,51,53,0.49038461538461536,NA,1,1,NA,315,2,1700.0000000000002,1700.0000000000002,1700.0000000000002,-10,distractor
459_789_swingley_aslin_2002_15,45,459,swingley_aslin_2002,15,opal,apple,ball,apple-ball,opal,distractor,13,87,0.13,NA,1,1,NA,790,2,433.33333333333337,433.33333333333337,433.33333333333337,-10,distractor
459_789_swingley_aslin_2002_15,46,459,swingley_aslin_2002,15,yitty,kitty,car,car-kitty,yitty,distractor,42,54,0.4375,-0.17924528301886788,2,1,NA,815,3,700,833.3333333333334,833.3333333333334,-10,distractor
459_789_swingley_aslin_2002_15,47,459,swingley_aslin_2002,15,mog,dog,baby,baby-dog,mog,distractor,38,64,0.37254901960784315,0.05188679245283018,1,0,NA,NA,1,1266.6666666666667,1266.6666666666667,1266.6666666666667,-10,distractor
459_789_swingley_aslin_2002_15,49,459,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,66,36,0.6470588235294118,0.061320754716981174,1,1,NA,90,1,2200,2200,2200,-10,distractor
459_789_swingley_aslin_2002_15,53,459,swingley_aslin_2002,15,raby,baby,dog,baby-dog,raby,distractor,75,29,0.7211538461538461,0.061320754716981174,1,1,NA,790,1,2500,2500,2500,-10,distractor
459_789_swingley_aslin_2002_15,55,459,swingley_aslin_2002,15,kier,car,kitty,car-kitty,kier,distractor,44,61,0.41904761904761906,-0.09433962264150941,1,1,NA,415,2,1466.6666666666667,1466.6666666666667,1466.6666666666667,-10,distractor
460_790_swingley_aslin_2002_15,1,460,swingley_aslin_2002,15,cur,car,kitty,car-kitty,cur,distractor,93,11,0.8942307692307693,NA,1,1,NA,190,0,3100,3100,3100,-10,distractor
460_790_swingley_aslin_2002_15,97,460,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,86,20,0.8113207547169812,-0.03301886792452824,1,1,NA,515,1,2866.666666666667,2866.666666666667,2866.666666666667,-10,distractor
460_790_swingley_aslin_2002_15,99,460,swingley_aslin_2002,15,tog,dog,baby,baby-dog,tog,distractor,35,69,0.33653846153846156,-0.04716981132075476,1,1,NA,1315,2,1166.6666666666667,1166.6666666666667,1166.6666666666667,-10,distractor
460_790_swingley_aslin_2002_15,101,460,swingley_aslin_2002,15,gall,ball,apple,apple-ball,gall,distractor,43,38,0.5308641975308642,NA,1,0,NA,NA,1,1433.3333333333335,1433.3333333333335,1433.3333333333335,-10,distractor
460_790_swingley_aslin_2002_15,103,460,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,45,60,0.42857142857142855,-0.03301886792452824,1,0,NA,NA,1,1500,1500,1500,-10,distractor
461_791_swingley_aslin_2002_14,1,461,swingley_aslin_2002,14,pity,kitty,car,car-kitty,pity,distractor,99,5,0.9519230769230769,0.7735849056603774,1,1,NA,190,0,3300.0000000000005,3300.0000000000005,3300.0000000000005,-11,distractor
461_791_swingley_aslin_2002_14,3,461,swingley_aslin_2002,14,cur,car,kitty,car-kitty,cur,distractor,87,17,0.8365384615384616,0.7735849056603774,1,1,NA,490,1,2900,2900,2900,-11,distractor
461_791_swingley_aslin_2002_14,16,461,swingley_aslin_2002,14,gall,ball,apple,apple-ball,gall,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-11,distractor
462_792_swingley_aslin_2002_14,2,462,swingley_aslin_2002,14,opple,apple,ball,apple-ball,opple,distractor,52,49,0.5148514851485149,0.09433962264150941,1,1,NA,1290,1,1733.3333333333335,1733.3333333333335,1733.3333333333335,-11,distractor
462_792_swingley_aslin_2002_14,5,462,swingley_aslin_2002,14,tog,dog,baby,baby-dog,tog,distractor,58,43,0.5742574257425742,0.2830188679245283,1,1,NA,390,2,1933.3333333333335,1933.3333333333335,1933.3333333333335,-11,distractor
462_792_swingley_aslin_2002_14,11,462,swingley_aslin_2002,14,gall,ball,apple,apple-ball,gall,distractor,57,42,0.5757575757575758,0.07547169811320753,2,1,NA,615,3,950.0000000000001,1633.3333333333335,1633.3333333333335,-11,distractor
462_792_swingley_aslin_2002_14,18,462,swingley_aslin_2002,14,vaby,baby,dog,baby-dog,vaby,distractor,77,28,0.7333333333333333,0.320754716981132,1,1,NA,740,1,2566.666666666667,2566.666666666667,2566.666666666667,-11,distractor
462_792_swingley_aslin_2002_14,23,462,swingley_aslin_2002,14,cur,car,kitty,car-kitty,cur,distractor,0,106,0,-0.32075471698113206,NA,0,NA,NA,0,NA,NA,NA,-11,distractor
462_792_swingley_aslin_2002_14,25,462,swingley_aslin_2002,14,pity,kitty,car,car-kitty,pity,distractor,67,34,0.6633663366336634,-0.3679245283018868,2,1,NA,390,3,1116.6666666666667,1333.3333333333335,1333.3333333333335,-11,distractor
463_793_swingley_aslin_2002_15,3,463,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,13,79,0.14130434782608695,0.042452830188679236,1,0,NA,NA,2,433.33333333333337,433.33333333333337,433.33333333333337,-10,distractor
463_793_swingley_aslin_2002_15,10,463,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,37,65,0.3627450980392157,-0.018867924528301883,1,0,NA,NA,1,1233.3333333333335,1233.3333333333335,1233.3333333333335,-10,distractor
463_793_swingley_aslin_2002_15,11,463,swingley_aslin_2002,15,gall,ball,apple,apple-ball,gall,distractor,0,106,0,-0.4716981132075472,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
463_793_swingley_aslin_2002_15,13,463,swingley_aslin_2002,15,opple,apple,ball,apple-ball,opple,distractor,44,50,0.46808510638297873,-0.5849056603773585,1,1,NA,415,2,1466.6666666666667,1466.6666666666667,1466.6666666666667,-10,distractor
463_793_swingley_aslin_2002_15,20,463,swingley_aslin_2002,15,tog,dog,baby,baby-dog,tog,distractor,65,39,0.625,0,1,1,NA,1040,1,2166.666666666667,2166.666666666667,2166.666666666667,-10,distractor
463_793_swingley_aslin_2002_15,23,463,swingley_aslin_2002,15,cur,car,kitty,car-kitty,cur,distractor,82,21,0.7961165048543689,0.10849056603773588,1,1,NA,615,1,2733.3333333333335,2733.3333333333335,2733.3333333333335,-10,distractor
463_793_swingley_aslin_2002_15,25,463,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,38,62,0.38,0.042452830188679236,1,1,NA,940,2,1266.6666666666667,1266.6666666666667,1266.6666666666667,-10,distractor
464_794_swingley_aslin_2002_15,1,464,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,6,99,0.05714285714285714,NA,NA,0,NA,NA,0,NA,200,NA,-10,distractor
464_794_swingley_aslin_2002_15,132,464,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,63,42,0.6,0.07547169811320753,1,1,NA,15,1,2100,2100,2100,-10,distractor
464_794_swingley_aslin_2002_15,135,464,swingley_aslin_2002,15,gall,ball,apple,apple-ball,gall,distractor,0,106,0,-0.16037735849056603,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
464_794_swingley_aslin_2002_15,136,464,swingley_aslin_2002,15,opple,apple,ball,apple-ball,opple,distractor,86,17,0.8349514563106796,-0.18867924528301883,1,1,NA,515,1,2866.666666666667,2866.666666666667,2866.666666666667,-10,distractor
464_794_swingley_aslin_2002_15,137,464,swingley_aslin_2002,15,tog,dog,baby,baby-dog,tog,distractor,37,55,0.40217391304347827,-0.04716981132075476,1,1,NA,1190,2,1233.3333333333335,1233.3333333333335,1233.3333333333335,-10,distractor
464_794_swingley_aslin_2002_15,138,464,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,26,39,0.4,NA,1,0,NA,NA,1,866.6666666666667,866.6666666666667,866.6666666666667,-10,distractor
464_794_swingley_aslin_2002_15,141,464,swingley_aslin_2002,15,gall,ball,apple,apple-ball,gall,distractor,0,106,0,-0.16037735849056603,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
465_795_swingley_aslin_2002_15,1,465,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,0,75,0,-0.4528301886792453,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
465_795_swingley_aslin_2002_15,131,465,swingley_aslin_2002,15,cur,car,kitty,car-kitty,cur,distractor,57,48,0.5428571428571428,-0.16981132075471694,1,1,NA,390,2,1900.0000000000002,1900.0000000000002,1900.0000000000002,-10,distractor
465_795_swingley_aslin_2002_15,132,465,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,73,32,0.6952380952380952,0.09433962264150941,1,1,NA,840,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,-10,distractor
465_795_swingley_aslin_2002_15,134,465,swingley_aslin_2002,15,opple,apple,ball,apple-ball,opple,distractor,29,76,0.2761904761904762,NA,1,0,NA,NA,1,966.6666666666667,966.6666666666667,966.6666666666667,-10,distractor
465_795_swingley_aslin_2002_15,136,465,swingley_aslin_2002,15,opple,apple,ball,apple-ball,opple,distractor,76,27,0.7378640776699029,NA,1,1,NA,315,2,2533.3333333333335,2533.3333333333335,2533.3333333333335,-10,distractor
465_795_swingley_aslin_2002_15,137,465,swingley_aslin_2002,15,tog,dog,baby,baby-dog,tog,distractor,31,63,0.32978723404255317,-0.009433962264150941,1,0,NA,NA,1,1033.3333333333335,1033.3333333333335,1033.3333333333335,-10,distractor
466_796_swingley_aslin_2002_15,132,466,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-10,distractor
466_796_swingley_aslin_2002_15,134,466,swingley_aslin_2002,15,opple,apple,ball,apple-ball,opple,distractor,91,13,0.875,NA,1,1,NA,390,1,3033.3333333333335,3033.3333333333335,3033.3333333333335,-10,distractor
466_796_swingley_aslin_2002_15,138,466,swingley_aslin_2002,15,pity,kitty,car,car-kitty,pity,distractor,80,22,0.7843137254901961,NA,1,1,NA,490,1,2666.666666666667,2666.666666666667,2666.666666666667,-10,distractor
466_796_swingley_aslin_2002_15,139,466,swingley_aslin_2002,15,vaby,baby,dog,baby-dog,vaby,distractor,26,74,0.26,NA,1,1,NA,190,1,866.6666666666667,866.6666666666667,866.6666666666667,-10,distractor
467_797_swingley_aslin_2002_14,2,467,swingley_aslin_2002,14,opple,apple,ball,apple-ball,opple,distractor,41,56,0.422680412371134,NA,1,1,NA,690,2,1200,1200,1200,-11,distractor
